"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Hemiptera"	40	84	0.95	"mean"	0.05	"True"	1869	326	844	17	100	131	40	44	0.0201421800947867	0.4	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.469230769230769
"Hemiptera"	41	84	0.9	"mean"	0.1	"True"	1869	353	844	17	100	131	34	38	0.0201421800947867	0.34	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.423076923076923
"Hemiptera"	42	84	0.9	"mean"	0.05	"True"	1869	329	844	17	100	131	39	43	0.0201421800947867	0.39	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.461538461538462
"Hemiptera"	43	90	0.95	"mean"	0.1	"True"	1869	288	844	15	100	131	38	43	0.0177725118483412	0.38	204	0	213	86	138	30	21	0	0.7	0.0143129770992366	0.453846153846154
"Hemiptera"	44	95	0.95	"mean"	0.1	"True"	1869	82	844	1	100	131	72	90	0.0011848341232227	0.72	204	0	213	86	138	30	29	0	0.966666666666667	0.0009541984732824	0.776923076923077
"Plecoptera"	1	84	0.9	"max"	1	"False"	61	25	38	7	9	15	3	3	0.184210526315789	0.333333333333333	20	1	16	14	22	2	1	0.05	0.5	0.137931034482759	0.363636363636364
"Plecoptera"	2	84	0.9	"mean"	1	"False"	61	26	38	7	9	15	2	2	0.184210526315789	0.222222222222222	20	1	16	14	22	2	1	0.05	0.5	0.137931034482759	0.272727272727273
"Plecoptera"	3	84	0.95	"max"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	4	84	0.95	"max"	0.1	"False"	61	23	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	5	84	0.95	"max"	0.8	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	6	84	0.95	"max"	0.8	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	7	84	0.95	"mean"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	8	84	0.95	"mean"	0.1	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	9	84	0.95	"mean"	0.8	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	10	84	0.95	"mean"	0.8	"False"	61	25	38	6	9	15	2	2	0.157894736842105	0.222222222222222	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.272727272727273
"Plecoptera"	11	84	0.95	"max"	1	"False"	61	25	38	7	9	15	3	3	0.184210526315789	0.333333333333333	20	1	16	14	22	2	1	0.05	0.5	0.137931034482759	0.363636363636364
"Plecoptera"	12	84	0.95	"mean"	1	"False"	61	26	38	7	9	15	2	2	0.184210526315789	0.222222222222222	20	1	16	14	22	2	1	0.05	0.5	0.137931034482759	0.272727272727273
"Plecoptera"	13	84	0.95	"max"	1	"True"	61	22	38	5	9	15	4	4	0.131578947368421	0.444444444444444	20	1	16	14	22	2	2	0.05	1	0.103448275862069	0.545454545454545
"Plecoptera"	14	84	0.95	"mean"	1	"True"	61	22	38	5	9	15	4	4	0.131578947368421	0.444444444444444	20	1	16	14	22	2	2	0.05	1	0.103448275862069	0.545454545454545
"Plecoptera"	15	84	0.95	"max"	0.5	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	16	84	0.95	"mean"	0.5	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	17	84	0.95	"max"	0.5	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	18	84	0.95	"mean"	0.5	"False"	61	25	38	6	9	15	2	2	0.157894736842105	0.222222222222222	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.272727272727273
"Plecoptera"	19	84	0.9	"max"	0.1	"False"	61	23	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	20	84	0.9	"mean"	0.1	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	21	84	0.9	"max"	0.5	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	22	84	0.9	"mean"	0.5	"False"	61	25	38	6	9	15	2	2	0.157894736842105	0.222222222222222	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.272727272727273
"Plecoptera"	23	84	0.9	"max"	0.8	"False"	61	24	38	6	9	15	3	3	0.157894736842105	0.333333333333333	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.363636363636364
"Plecoptera"	24	84	0.9	"mean"	0.8	"False"	61	25	38	6	9	15	2	2	0.157894736842105	0.222222222222222	20	0	16	14	22	2	1	0	0.5	0.103448275862069	0.272727272727273
"Plecoptera"	25	84	0.9	"max"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	26	84	0.9	"mean"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	27	84	0.9	"max"	0.5	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	28	84	0.9	"mean"	0.5	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	29	84	0.9	"max"	0.8	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	30	84	0.9	"mean"	0.8	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	31	84	0.9	"max"	1	"True"	61	22	38	5	9	15	4	4	0.131578947368421	0.444444444444444	20	1	16	14	22	2	2	0.05	1	0.103448275862069	0.545454545454545
"Plecoptera"	32	84	0.9	"mean"	1	"True"	61	22	38	5	9	15	4	4	0.131578947368421	0.444444444444444	20	1	16	14	22	2	2	0.05	1	0.103448275862069	0.545454545454545
"Plecoptera"	33	84	0.99	"max"	0.1	"True"	61	19	38	3	9	15	4	4	0.0789473684210526	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0517241379310345	0.545454545454545
"Plecoptera"	34	84	0.95	"max"	0.05	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	35	84	0.9	"max"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	36	84	0.9	"max"	0.05	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	37	90	0.95	"max"	0.1	"True"	61	16	38	3	9	15	4	5	0.0789473684210526	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0517241379310345	0.545454545454545
"Plecoptera"	38	95	0.95	"max"	0.1	"True"	61	3	38	1	9	15	8	14	0.0263157894736842	0.888888888888889	20	0	16	14	22	2	2	0	1	0.0172413793103448	0.909090909090909
"Plecoptera"	39	84	0.99	"mean"	0.1	"True"	61	19	38	3	9	15	4	4	0.0789473684210526	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0517241379310345	0.545454545454545
"Plecoptera"	40	84	0.95	"mean"	0.05	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	41	84	0.9	"mean"	0.1	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	42	84	0.9	"mean"	0.05	"True"	61	21	38	4	9	15	4	4	0.105263157894737	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0689655172413793	0.545454545454545
"Plecoptera"	43	90	0.95	"mean"	0.1	"True"	61	16	38	3	9	15	4	5	0.0789473684210526	0.444444444444444	20	0	16	14	22	2	2	0	1	0.0517241379310345	0.545454545454545
"Plecoptera"	44	95	0.95	"mean"	0.1	"True"	61	3	38	1	9	15	8	14	0.0263157894736842	0.888888888888889	20	0	16	14	22	2	2	0	1	0.0172413793103448	0.909090909090909
"Ephemeroptera"	1	84	0.9	"max"	1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	2	84	0.9	"mean"	1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	3	84	0.95	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	4	84	0.95	"max"	0.1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	5	84	0.95	"max"	0.8	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	6	84	0.95	"max"	0.8	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	7	84	0.95	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	8	84	0.95	"mean"	0.1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	9	84	0.95	"mean"	0.8	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	10	84	0.95	"mean"	0.8	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	11	84	0.95	"max"	1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	12	84	0.95	"mean"	1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	13	84	0.95	"max"	1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	14	84	0.95	"mean"	1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	15	84	0.95	"max"	0.5	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	16	84	0.95	"mean"	0.5	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	17	84	0.95	"max"	0.5	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	18	84	0.95	"mean"	0.5	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	19	84	0.9	"max"	0.1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	20	84	0.9	"mean"	0.1	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	21	84	0.9	"max"	0.5	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	22	84	0.9	"mean"	0.5	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	23	84	0.9	"max"	0.8	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	24	84	0.9	"mean"	0.8	"False"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	25	84	0.9	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	26	84	0.9	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	27	84	0.9	"max"	0.5	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	28	84	0.9	"mean"	0.5	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	29	84	0.9	"max"	0.8	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	30	84	0.9	"mean"	0.8	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	31	84	0.9	"max"	1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	32	84	0.9	"mean"	1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	33	84	0.99	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	34	84	0.95	"max"	0.05	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	35	84	0.9	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	36	84	0.9	"max"	0.05	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	37	90	0.95	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	38	95	0.95	"max"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	39	84	0.99	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	40	84	0.95	"mean"	0.05	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	41	84	0.9	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	42	84	0.9	"mean"	0.05	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	43	90	0.95	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	44	95	0.95	"mean"	0.1	"True"	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Poduromorpha"	1	84	0.9	"max"	1	"False"	373	190	83	4	36	115	14	20	0.0481927710843374	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.388888888888889
"Poduromorpha"	2	84	0.9	"mean"	1	"False"	373	205	83	6	36	115	14	16	0.072289156626506	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.072289156626506	0.388888888888889
"Poduromorpha"	3	84	0.95	"max"	0.1	"True"	373	139	83	1	36	115	21	37	0.0120481927710843	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.583333333333333
"Poduromorpha"	4	84	0.95	"max"	0.1	"False"	373	142	83	1	36	115	18	40	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	5	84	0.95	"max"	0.8	"True"	373	173	83	3	36	115	19	31	0.036144578313253	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.527777777777778
"Poduromorpha"	6	84	0.95	"max"	0.8	"False"	373	186	83	3	36	115	14	22	0.036144578313253	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.388888888888889
"Poduromorpha"	7	84	0.95	"mean"	0.1	"True"	373	142	83	1	36	115	21	35	0.0120481927710843	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.583333333333333
"Poduromorpha"	8	84	0.95	"mean"	0.1	"False"	373	154	83	1	36	115	16	30	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	9	84	0.95	"mean"	0.8	"True"	373	177	83	4	36	115	19	30	0.0481927710843374	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.527777777777778
"Poduromorpha"	10	84	0.95	"mean"	0.8	"False"	373	197	83	4	36	115	14	18	0.0481927710843374	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.388888888888889
"Poduromorpha"	11	84	0.95	"max"	1	"False"	373	188	83	3	36	115	14	21	0.036144578313253	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.388888888888889
"Poduromorpha"	12	84	0.95	"mean"	1	"False"	373	200	83	4	36	115	14	18	0.0481927710843374	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.388888888888889
"Poduromorpha"	13	84	0.95	"max"	1	"True"	373	175	83	3	36	115	19	30	0.036144578313253	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.527777777777778
"Poduromorpha"	14	84	0.95	"mean"	1	"True"	373	179	83	4	36	115	19	30	0.0481927710843374	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.527777777777778
"Poduromorpha"	15	84	0.95	"max"	0.5	"True"	373	168	83	2	36	115	19	31	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	16	84	0.95	"mean"	0.5	"True"	373	169	83	2	36	115	19	31	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	17	84	0.95	"max"	0.5	"False"	373	180	83	2	36	115	14	23	0.0240963855421687	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.388888888888889
"Poduromorpha"	18	84	0.95	"mean"	0.5	"False"	373	186	83	2	36	115	14	20	0.0240963855421687	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.388888888888889
"Poduromorpha"	19	84	0.9	"max"	0.1	"False"	373	142	83	1	36	115	18	40	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	20	84	0.9	"mean"	0.1	"False"	373	157	83	3	36	115	16	29	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	21	84	0.9	"max"	0.5	"False"	373	181	83	2	36	115	14	22	0.0240963855421687	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.388888888888889
"Poduromorpha"	22	84	0.9	"mean"	0.5	"False"	373	191	83	4	36	115	14	18	0.0481927710843374	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.388888888888889
"Poduromorpha"	23	84	0.9	"max"	0.8	"False"	373	188	83	4	36	115	14	21	0.0481927710843374	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.388888888888889
"Poduromorpha"	24	84	0.9	"mean"	0.8	"False"	373	202	83	6	36	115	14	16	0.072289156626506	0.388888888888889	0	0	1	1	1	0	0	NA	NA	0.072289156626506	0.388888888888889
"Poduromorpha"	25	84	0.9	"max"	0.1	"True"	373	140	83	2	36	115	21	37	0.0240963855421687	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.583333333333333
"Poduromorpha"	26	84	0.9	"mean"	0.1	"True"	373	143	83	2	36	115	21	35	0.0240963855421687	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.583333333333333
"Poduromorpha"	27	84	0.9	"max"	0.5	"True"	373	170	83	3	36	115	19	30	0.036144578313253	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.527777777777778
"Poduromorpha"	28	84	0.9	"mean"	0.5	"True"	373	171	83	3	36	115	19	30	0.036144578313253	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.527777777777778
"Poduromorpha"	29	84	0.9	"max"	0.8	"True"	373	175	83	4	36	115	19	30	0.0481927710843374	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.527777777777778
"Poduromorpha"	30	84	0.9	"mean"	0.8	"True"	373	179	83	5	36	115	19	29	0.0602409638554217	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0602409638554217	0.527777777777778
"Poduromorpha"	31	84	0.9	"max"	1	"True"	373	177	83	4	36	115	19	29	0.0481927710843374	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.527777777777778
"Poduromorpha"	32	84	0.9	"mean"	1	"True"	373	181	83	5	36	115	19	29	0.0602409638554217	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0602409638554217	0.527777777777778
"Poduromorpha"	33	84	0.99	"max"	0.1	"True"	373	138	83	1	36	115	21	38	0.0120481927710843	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.583333333333333
"Poduromorpha"	34	84	0.95	"max"	0.05	"True"	373	130	83	1	36	115	22	41	0.0120481927710843	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.611111111111111
"Poduromorpha"	35	84	0.9	"max"	0.1	"True"	373	140	83	2	36	115	21	37	0.0240963855421687	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.583333333333333
"Poduromorpha"	36	84	0.9	"max"	0.05	"True"	373	131	83	2	36	115	22	41	0.0240963855421687	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.611111111111111
"Poduromorpha"	37	90	0.95	"max"	0.1	"True"	373	134	83	1	36	115	22	38	0.0120481927710843	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.611111111111111
"Poduromorpha"	38	95	0.95	"max"	0.1	"True"	373	33	83	0	36	115	35	96	0	0.972222222222222	0	0	1	1	1	0	0	NA	NA	0	0.972222222222222
"Poduromorpha"	39	84	0.99	"mean"	0.1	"True"	373	141	83	1	36	115	21	36	0.0120481927710843	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.583333333333333
"Poduromorpha"	40	84	0.95	"mean"	0.05	"True"	373	133	83	1	36	115	22	41	0.0120481927710843	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.611111111111111
"Poduromorpha"	41	84	0.9	"mean"	0.1	"True"	373	143	83	2	36	115	21	35	0.0240963855421687	0.583333333333333	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.583333333333333
"Poduromorpha"	42	84	0.9	"mean"	0.05	"True"	373	134	83	2	36	115	22	41	0.0240963855421687	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.611111111111111
"Poduromorpha"	43	90	0.95	"mean"	0.1	"True"	373	137	83	1	36	115	22	36	0.0120481927710843	0.611111111111111	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.611111111111111
"Poduromorpha"	44	95	0.95	"mean"	0.1	"True"	373	33	83	0	36	115	35	96	0	0.972222222222222	0	0	1	1	1	0	0	NA	NA	0	0.972222222222222
"Megaloptera"	1	84	0.9	"max"	1	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	2	84	0.9	"mean"	1	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	3	84	0.95	"max"	0.1	"True"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	4	84	0.95	"max"	0.1	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	5	84	0.95	"max"	0.8	"True"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	6	84	0.95	"max"	0.8	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	7	84	0.95	"mean"	0.1	"True"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	8	84	0.95	"mean"	0.1	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	9	84	0.95	"mean"	0.8	"True"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	10	84	0.95	"mean"	0.8	"False"	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
